weapon,skin,wear,float,pattern,stattrak,price,phase,fade_seed,fade_percentage,fade_rank,fade_type,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
AWP,Fade,Factory New,0.0087772671587957,599,0,1526.03,,599,81.47102,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0,599,0,1520.95,,599,81.47102,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0259159598499536,99,0,1699.85,,99,89.14947,540,fade,5,87.71,17.541999999999998,19.87,0.0515986704709239,Sticker | Forge Tier6 (Holo),19.87,Sticker | Battle Scarred (Holo),14.05,Sticker | Forge Tier6 (Holo),19.87,Sticker | Forge Tier6 (Holo),19.87,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.029073225550764158,99,0,1603.29,,99,89.14947,540,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.031402388172790466,99,0,1644.12,,99,89.14947,540,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0290732255507641,99,0,1603.29,,99,89.14947,540,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0314023881727904,99,0,1644.12,,99,89.14947,540,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0243619885295629,790,0,1920.54,,790,83.05989,836,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0555847026407718,576,0,2000.0,,576,80.50942,973,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0075396746397018,399,0,1508.81,,399,80.77361,949,fade,1,298.89,298.89,298.89,0.1980965131461217,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.004212429806266563,399,0,1309.51,,399,80.77361,949,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.012790317581114846,399,0,1230.44,,399,80.77361,949,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0042124298062665,399,0,1309.51,,399,80.77361,949,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0127903175811148,399,0,1230.44,,399,80.77361,949,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.005114278756082,46,0,1550.0,,46,81.44578,918,fade,1,419.93,419.93,419.93,0.2709225806451613,Sticker | Fnatic (Holo) | DreamHack 2014,419.93,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0023981191115230796,46,0,1196.96,,46,81.44578,918,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0,46,0,1176.63,,46,81.44578,918,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.002398119111523,46,0,1196.96,,46,81.44578,918,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0,46,0,1176.63,,46,81.44578,918,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0005099700065329,757,0,1652.64,,757,84.29813,774,fade,3,158.17,52.72333333333333,138.4,0.0957074741020427,Sticker | Kawaii CT (Holo),4.91,Sticker | Magic Rush Ball (Lenticular),14.86,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.009232519274047779,757,0,1498.92,,757,84.29813,774,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0,757,0,1542.93,,757,84.29813,774,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0092325192740477,757,0,1498.92,,757,84.29813,774,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0,757,0,1542.93,,757,84.29813,774,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0073001408018171,146,0,18000.0,,146,99.76504,8,fade,4,22127.32,5531.83,5531.83,1.2292955555555556,Sticker | Virtus.Pro (Holo) | Katowice 2014,5531.83,Sticker | Virtus.Pro (Holo) | Katowice 2014,5531.83,Sticker | Virtus.Pro (Holo) | Katowice 2014,5531.83,Sticker | Virtus.Pro (Holo) | Katowice 2014,5531.83,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.008360002106875097,146,0,8426.45,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.012906170680004943,146,0,8057.64,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.008360002106875,146,0,8426.45,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0129061706800049,146,0,8057.64,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0190372727811336,792,0,2822.26,,792,99.545654,21,fade,4,45.55,11.3875,14.05,0.0161395477383373,Sticker | Battle Scarred (Holo),14.05,Sticker | Battle Scarred (Holo),14.05,Sticker | Battle Scarred (Holo),14.05,Sticker | m0NESY (Holo) | Paris 2023,3.4,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.016564462250750124,792,0,2912.59,,792,99.545654,21,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.023392477501206467,792,0,2902.75,,792,99.545654,21,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0165644622507501,792,0,2912.59,,792,99.545654,21,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0233924775012064,792,0,2902.75,,792,99.545654,21,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.029755501076579,791,0,1499.99,,791,97.45053,130,fade,4,0.08,0.02,0.02,5.333368889125928e-05,Sticker | Natus Vincere | 2020 RMR,0.02,Sticker | Natus Vincere | 2020 RMR,0.02,Sticker | Natus Vincere | 2020 RMR,0.02,Sticker | Natus Vincere | 2020 RMR,0.02,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.022125072620919825,791,0,1552.49,,791,97.45053,130,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.03249697875640315,791,0,1443.2,,791,97.45053,130,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0221250726209198,791,0,1552.49,,791,97.45053,130,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0324969787564031,791,0,1443.2,,791,97.45053,130,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0214309506118297,636,0,1500.0,,636,80.01948,998,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0143949948251247,51,0,2399.0,,51,87.8481,605,fade,1,0.01,0.01,0.01,4.168403501458942e-06,Sticker | FURIA | 2020 RMR,0.01,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.016160154824509117,51,0,2443.63,,51,87.8481,605,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.004641048542896757,51,0,2388.03,,51,87.8481,605,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0161601548245091,51,0,2443.63,,51,87.8481,605,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0046410485428967,51,0,2388.03,,51,87.8481,605,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0321948081254959,813,0,2199.0,,813,82.13228,887,fade,1,0.39,0.39,0.39,0.0001773533424283,Sticker | North (Holo) | 2020 RMR,0.39,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.03870279834942232,813,0,2153.62,,813,82.13228,887,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.03136576976146692,813,0,2185.93,,813,82.13228,887,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0387027983494223,813,0,2153.62,,813,82.13228,887,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Factory New,0.0313657697614669,813,0,2185.93,,813,82.13228,887,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Factory New)
AWP,Fade,Minimal Wear,0.0758263915777206,824,0,1266.98,,824,80.769585,950,fade,1,2.46,2.46,2.46,0.0019416249664556,Sticker | Unicorn (Holo),2.46,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.07186493940657043,824,0,1317.44,,824,80.769585,950,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.08145227228635092,824,0,1215.28,,824,80.769585,950,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0718649394065704,824,0,1317.44,,824,80.769585,950,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0814522722863509,824,0,1215.28,,824,80.769585,950,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.072587214410305,358,0,961.94,,358,81.91483,896,fade,1,20.11,20.11,20.11,0.0209056697922947,Sticker | GuardiaN (Foil) | Cologne 2015,20.11,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.08252790756705645,358,0,977.97,,358,81.91483,896,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.06826538316758578,358,0,973.99,,358,81.91483,896,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0825279075670564,358,0,977.97,,358,81.91483,896,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0682653831675857,358,0,973.99,,358,81.91483,896,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0780368372797966,745,0,1063.01,,745,80.86779,943,fade,3,17.93,5.976666666666667,11.81,0.0168671978626729,Sticker | Taste Buddy (Holo),5.64,Sticker | From The Deep (Glitter),0.48,Sticker | Health (Gold),11.81,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.07016522791722427,745,0,1097.55,,745,80.86779,943,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.08135053200192734,745,0,1061.07,,745,80.86779,943,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0701652279172242,745,0,1097.55,,745,80.86779,943,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0813505320019273,745,0,1061.07,,745,80.86779,943,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0799633711576461,173,0,1299.69,,173,82.16667,882,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0799693316221237,619,0,25000.0,,619,87.50247,624,fade,1,299.35,299.35,299.35,0.011974,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.07177814616180636,619,0,25685.03,,619,87.50247,624,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0705493216862131,619,0,24063.93,,619,87.50247,624,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0717781461618063,619,0,25685.03,,619,87.50247,624,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
AWP,Fade,Minimal Wear,0.0705493216862131,619,0,24063.93,,619,87.50247,624,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AWP | Fade (Minimal Wear)
Glock-18,Fade,Factory New,0.0218261014670133,345,0,2549.74,,345,98.797516,68,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0203720834106206,378,0,2279.87,,378,81.52929,917,fade,1,436.69,436.69,436.69,0.1915416229872756,Sticker | Crown (Foil),436.69,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0132325209139533,378,0,1966.33,,378,81.52929,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.014336167954878557,378,0,1991.95,,378,81.52929,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0132325209139533,378,0,1966.33,,378,81.52929,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0143361679548785,378,0,1991.95,,378,81.52929,917,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0160831827670335,495,0,2444.44,,495,90.48341,479,fade,1,6.24,6.24,6.24,0.002552731914058,Sticker | Leaving The Station (Holo),6.24,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.019208563553583302,495,0,2325.12,,495,90.48341,479,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.006191779449607509,495,0,2328.9,,495,90.48341,479,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0192085635535833,495,0,2325.12,,495,90.48341,479,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0061917794496075,495,0,2328.9,,495,90.48341,479,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0238223373889923,533,0,2650.0,,533,92.79391,363,fade,4,39.4,9.85,9.85,0.0148679245283018,"Sticker | rain (Gold, Champion) | Antwerp 2022",9.85,"Sticker | rain (Gold, Champion) | Antwerp 2022",9.85,"Sticker | rain (Gold, Champion) | Antwerp 2022",9.85,"Sticker | rain (Gold, Champion) | Antwerp 2022",9.85,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.025940840941946854,533,0,2689.9,,533,92.79391,363,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.01859339380154007,533,0,2702.41,,533,92.79391,363,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0259408409419468,533,0,2689.9,,533,92.79391,363,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.01859339380154,533,0,2702.41,,533,92.79391,363,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.002574938815087,318,0,2700.0,,318,94.11473,303,fade,1,11.81,11.81,11.81,0.004374074074074,Sticker | Health (Gold),11.81,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,318,0,2769.15,,318,94.11473,303,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.011130847418532609,318,0,2761.39,,318,94.11473,303,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,318,0,2769.15,,318,94.11473,303,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0111308474185326,318,0,2761.39,,318,94.11473,303,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0169639270752668,315,0,2261.68,,315,83.64988,816,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0109878899529576,947,0,2875.18,,947,93.591,326,fade,1,12960.58,12960.58,12960.58,4.507745602014483,Sticker | HellRaisers (Holo) | Katowice 2014,12960.58,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.014950305632530345,947,0,539.67,,947,93.591,326,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0017909159438989283,947,0,506.46,,947,93.591,326,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0149503056325303,947,0,539.67,,947,93.591,326,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0017909159438989,947,0,506.46,,947,93.591,326,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0064790206961333,851,0,3103.76,,851,95.40575,248,fade,4,1995.18,498.795,1121.72,0.6428267649560533,Sticker | Fnatic (Holo) | Katowice 2014,1121.72,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,Sticker | Dr. Dazzles,0.08,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,851,0,1890.14,,851,95.40575,248,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.011382783262710191,851,0,1913.84,,851,95.40575,248,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,851,0,1890.14,,851,95.40575,248,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0113827832627101,851,0,1913.84,,851,95.40575,248,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0095309810712933,856,0,1950.0,,856,98.990776,63,fade,3,3645.51,1215.17,1215.17,1.869492307692308,Sticker | Team Dignitas | Katowice 2014,1215.17,Sticker | Team Dignitas | Katowice 2014,1215.17,Sticker | Team Dignitas | Katowice 2014,1215.17,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.016553603066532002,856,0,656.13,,856,98.990776,63,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.01422340290999653,856,0,658.7,,856,98.990776,63,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.016553603066532,856,0,656.13,,856,98.990776,63,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0142234029099965,856,0,658.7,,856,98.990776,63,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0250680893659591,507,0,2291.78,,507,85.37067,734,fade,3,35.43,11.81,11.81,0.0154595990889177,Sticker | Health (Gold),11.81,Sticker | Health (Gold),11.81,Sticker | Health (Gold),11.81,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.020483264392315105,507,0,2304.26,,507,85.37067,734,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.034672185063932735,507,0,2282.06,,507,85.37067,734,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0204832643923151,507,0,2304.26,,507,85.37067,734,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0346721850639327,507,0,2282.06,,507,85.37067,734,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0281232260167598,239,0,2295.56,,239,91.04325,453,fade,3,1.74,0.58,0.79,0.0007579849796999,Sticker | Drug War Veteran,0.79,Sticker | Drug War Veteran,0.79,Sticker | Terrorist-Tech,0.16,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.019213232316585713,239,0,2320.5,,239,91.04325,453,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.01897023704836314,239,0,2381.94,,239,91.04325,453,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0192132323165857,239,0,2320.5,,239,91.04325,453,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0189702370483631,239,0,2381.94,,239,91.04325,453,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0234008338302373,450,0,2185.0,,450,86.33011,684,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0175398122519254,930,0,2462.67,,930,83.11073,840,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.034789390861988,332,0,2150.0,,332,80.5162,978,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0078210877254605,11,0,2900.0,,11,98.31712,90,fade,1,436.69,436.69,436.69,0.1505827586206896,Sticker | Crown (Foil),436.69,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.012012653427472915,11,0,2438.08,,11,98.31712,90,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,11,0,2440.7,,11,98.31712,90,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0120126534274729,11,0,2438.08,,11,98.31712,90,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0,11,0,2440.7,,11,98.31712,90,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.0317118763923645,576,0,3602.0,,576,99.49058,29,fade,4,2254.01,563.5025,687.25,0.6257662409772349,Sticker | Natus Vincere (Holo) | Katowice 2015,687.25,Sticker | Natus Vincere (Holo) | Katowice 2015,687.25,Sticker | Natus Vincere (Holo) | Katowice 2015,687.25,Sticker | s1mple (Foil) | MLG Columbus 2016,192.26,Glock-18 | Fade (Factory New)
Glock-18,Fade,Factory New,0.041312419983448354,576,0,2206.39,,576,99.49058,29,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Glock-18 | Fade (Factory New)
